iter	Logloss
537	0.01072097357
538	0.01069483349
539	0.01065316643
540	0.01063205961
541	0.01062598784
542	0.0106110985
543	0.0105753719
544	0.01057534103
545	0.01055473971
546	0.01054197395
547	0.01054194839
548	0.01050717841
549	0.01050712602
550	0.01049760838
551	0.01049756284
552	0.01049755229
553	0.0104870875
554	0.01048708865
555	0.01045665448
556	0.01040747486
557	0.01039636072
558	0.01037864125
559	0.0103736754
560	0.01032814941
561	0.01031990834
562	0.01029970651
563	0.01028001686
564	0.01027993082
565	0.01027988958
566	0.01027984017
567	0.01027983693
568	0.01027981552
569	0.01027979634
570	0.01027976384
571	0.01027974022
572	0.01027972577
573	0.01027200489
574	0.01023600052
575	0.01022941749
576	0.01022938205
577	0.01020508858
578	0.0101811155
579	0.01018109827
580	0.01016240059
581	0.01013816127
582	0.01011898891
583	0.01011888814
584	0.01011887033
585	0.01011886325
586	0.01011884422
587	0.0101188284
588	0.01011340313
589	0.01005910849
590	0.01004773539
591	0.01003834964
592	0.01003834964
593	0.01003835719
594	0.01000595451
595	0.009984693169
596	0.009954794316
597	0.009940360324
598	0.009928332725
599	0.00992832914
600	0.00990181432
601	0.00987791175
602	0.00987791175
603	0.009862592748
604	0.009862488493
605	0.009828778244
606	0.009828764211
607	0.009828750038
608	0.009816981847
609	0.009816937199
610	0.009816937199
611	0.009816924352
612	0.009806794501
613	0.009786361376
614	0.009786337081
615	0.009786310741
616	0.009773602758
617	0.009760837253
618	0.009702117597
619	0.009692544241
620	0.009692538489
621	0.009669088354
622	0.009660463204
623	0.009660442066
624	0.009642587875
625	0.009642532454
626	0.009621108389
627	0.009588350867
628	0.009530461946
629	0.009510189872
630	0.009496412152
631	0.009481640006
632	0.009481640006
633	0.009473192213
634	0.009463747202
635	0.00943167988
636	0.009415343756
637	0.009400853631
638	0.009358444192
639	0.009346909621
640	0.009336020735
641	0.009325805178
642	0.009313628465
643	0.009294006883
644	0.009283614657
645	0.00928310218
646	0.009283094941
647	0.009275843985
648	0.009275835607
649	0.009272866109
650	0.009255338775
651	0.009243503026
652	0.009206553193
653	0.009203354431
654	0.009201138081
655	0.009190015327
656	0.009189977208
657	0.009189965667
658	0.00918996265
659	0.009177221247
660	0.009166836835
661	0.009157907083
662	0.009122383477
663	0.009091047083
664	0.009075131162
665	0.009039475679
666	0.009029504674
667	0.009018542769
668	0.008999124418
669	0.008986025213
670	0.008973776184
671	0.008973721765
672	0.008960964078
673	0.008948849772
674	0.008939603383
675	0.008931938958
676	0.008914810432
677	0.00890288098
678	0.008893176528
679	0.008893159746
680	0.008893155677
681	0.008870110808
682	0.008870105829
683	0.008870095327
684	0.00887008796
685	0.008870067857
686	0.008870063082
687	0.008857393841
688	0.008857383458
689	0.00885737045
690	0.00885734948
691	0.008836627041
692	0.008825824992
693	0.008825814907
694	0.008811604233
695	0.008790078871
696	0.008790060994
697	0.008782932196
698	0.008782924141
699	0.008775211405
700	0.008775184827
701	0.008775162489
702	0.008766728144
703	0.008754860288
704	0.008748550355
705	0.008741486548
706	0.008741486548
707	0.008731814391
708	0.008731808792
709	0.008711647395
710	0.008701337982
711	0.008701323266
712	0.008701308465
713	0.008701287512
714	0.008701284399
715	0.008689230847
716	0.008689193258
717	0.008689177941
718	0.008684151022
719	0.008684150776
720	0.008671693501
721	0.008655188604
722	0.008655163343
723	0.008630623324
724	0.008610311213
725	0.008601539769
726	0.008591567073
727	0.008569183147
728	0.008569174245
729	0.008565471852
730	0.008565451919
731	0.00856543196
732	0.008565434509
733	0.008565379408
734	0.008554202321
735	0.008523483172
736	0.008502082961
737	0.008480050046
738	0.008442420421
739	0.008433743055
740	0.008427175594
741	0.008416552779
742	0.008408275051
743	0.008398777994
744	0.008373460244
745	0.008361785038
746	0.008350836228
747	0.008350807435
748	0.008327781763
749	0.008304939511
750	0.00827016927
751	0.008270153984
752	0.00825737962
753	0.008234443463
754	0.008234438127
755	0.008225276783
756	0.008218673134
757	0.00821867157
758	0.0081882507
759	0.008179573417
760	0.008144433575
761	0.008133873964
762	0.008111359038
763	0.008070597317
764	0.00807057215
765	0.008065555313
766	0.0080522586
767	0.00805223701
768	0.008052235149
769	0.008043341148
770	0.00803514382
771	0.008035127175
772	0.008027228974
773	0.00801287352
774	0.008003158268
775	0.007983111962
776	0.007983101358
777	0.007983101358
778	0.007974979108
779	0.007951545494
780	0.007951534142
781	0.007936481923
782	0.007927987116
783	0.007917369173
784	0.007917339324
785	0.007911869027
786	0.007903744733
787	0.00788648857
788	0.007850690394
789	0.007827456123
790	0.007795107263
791	0.007768803598
792	0.007760974187
793	0.007760930777
794	0.007755282342
795	0.007755269793
796	0.007730719134
797	0.007697869288
798	0.007691950186
799	0.007691937637
800	0.007691937637
801	0.007691921612
802	0.007678884689
803	0.007678891928
804	0.007670103537
805	0.007658844971
806	0.007644596013
807	0.007634641221
808	0.007620472517
809	0.007620460223
810	0.007620442838
811	0.007620433804
812	0.00762039047
813	0.007620383409
814	0.007607042768
815	0.007607025205
816	0.007607014797
817	0.007607007175
818	0.007606999678
819	0.007606994529
820	0.007606986636
821	0.007606968719
822	0.007606972475
823	0.007606957894
824	0.007606946979
825	0.007606939315
826	0.007606928408
827	0.007606805881
828	0.00760679854
829	0.007606791111
830	0.007606761211
831	0.007606766606
832	0.007606744116
833	0.007606744489
834	0.007606734497
835	0.007606729076
836	0.007606716869
837	0.00760671421
838	0.00760669827
839	0.007606685321
840	0.007606680773
841	0.00760668367
842	0.007606673157
843	0.007606671959
844	0.007606672316
845	0.00760243523
846	0.007602425714
847	0.007602416651
848	0.007601056587
849	0.007601055117
850	0.007601062356
851	0.007601028565
852	0.007601021768
853	0.00760102294
854	0.007600954771
855	0.007600946156
856	0.007600573763
857	0.007600567968
858	0.007600564374
859	0.007600544814
860	0.007600547864
861	0.007590943012
862	0.007575650645
863	0.007559892212
864	0.007546439565
865	0.007546426491
866	0.007539197065
867	0.007539124154
868	0.007539108639
869	0.007522257539
870	0.007515552848
871	0.007515408624
872	0.007515405205
873	0.007515409377
874	0.007515401274
875	0.007515358131
876	0.00751533219
877	0.007515328876
878	0.007515331357
879	0.007515321994
880	0.007515320167
881	0.007515315026
882	0.007515323854
883	0.007515305986
884	0.007515305204
885	0.007515303845
886	0.007515306275
887	0.007515021778
888	0.007515025471
889	0.007500855349
890	0.007480728776
891	0.007480717272
892	0.007480707925
893	0.007480703456
894	0.007480691815
895	0.007480680447
896	0.007480638283
897	0.007480631307
898	0.007480606163
899	0.007480598278
900	0.00748058683
901	0.007468123523
902	0.007468094184
903	0.007468085279
904	0.00746807231
905	0.007468063054
906	0.007468046098
907	0.007468042249
908	0.007468023241
909	0.00746802466
910	0.007467961082
911	0.007467960326
912	0.007453249205
913	0.00744060261
914	0.007440588845
915	0.007440588845
916	0.007440588845
917	0.007440547763
918	0.007440543198
919	0.00744053719
920	0.00744053719
921	0.00744053719
922	0.00744053719
923	0.00744053719
924	0.007440513949
925	0.007440513949
926	0.007440513839
927	0.007440513839
928	0.007440508732
929	0.007440508732
930	0.00744049548
931	0.00744049548
932	0.007440493118
933	0.007440476821
934	0.007428201058
935	0.007428180777
936	0.007428168635
937	0.007428166171
938	0.00742816137
939	0.00742814502
940	0.007428108322
941	0.007428096656
942	0.007419132798
943	0.007419115223
944	0.007415847966
945	0.007415844881
946	0.007415830675
947	0.007396610395
948	0.007389551293
949	0.007389533195
950	0.007389524129
951	0.007389406138
952	0.007389391089
953	0.007389392976
954	0.007389383298
955	0.007389376948
956	0.007389369658
957	0.007389370244
958	0.007389370244
959	0.007389362283
960	0.007389360949
961	0.007389352362
962	0.007389352362
963	0.007389347009
964	0.007389312523
965	0.007389320969
966	0.007389316058
967	0.00738930022
968	0.007389295496
969	0.007389267048
970	0.007389266461
971	0.007387744815
972	0.007387731347
973	0.007387709553
974	0.007387709553
975	0.007387697505
976	0.007387677716
977	0.007387625392
978	0.007387604626
979	0.007387599154
980	0.007364098962
981	0.007355115349
982	0.007318851907
983	0.007303452029
984	0.007303444348
985	0.007303437559
986	0.007303435443
987	0.007303419024
988	0.007303400102
989	0.007303387323
990	0.007303376328
991	0.00730330295
992	0.007303296595
993	0.00730329368
994	0.00730326599
995	0.007303258283
996	0.007303251978
997	0.007303254052
998	0.007292847194
999	0.007292847194
